match_id,unix_epoc_secs,team_a_id,team_a_name,team_a_score,team_b_id,team_b_name,team_b_score,location,competition
1894,961857300000,37,New Zealand,69,35,Scotland,20,New Zealand,Tour 2000
1157,961866300000,39,South Africa,22,34,England,27,South Africa,Tour 2000
1699,961876800000,38,Australia,32,40,Argentina,25,Australia,Tour 2000
4457,961891200000,49,Japan,75,725,Hong Kong,0,,Asian Championship 2000
4949,962150400000,725,Hong Kong,34,736,Korea,36,,Asian Championship 2000
5051,962150400000,760,Singapore,49,772,Thailand,20,,Asian Championship 2000
5664,962150400000,709,China,27,766,Sri Lanka,28,,Asian Championship 2000
3362,962323200000,46,Fiji,37,51,USA,21,Samoa,Pacific Rim Championship 2000
4013,962409600000,45,Samoa,41,50,Canada,22,Samoa,Pacific Rim Championship 2000
4838,962409600000,57,Zimbabwe,26,58,Namibia,31,,
1895,962480100000,37,New Zealand,48,35,Scotland,14,New Zealand,Tour 2000
4434,962496000000,49,Japan,34,736,Korea,29,Japan,Asian Championship 2000
5050,962496000000,709,China,39,772,Thailand,20,,Asian Championship 2000
5663,962496000000,760,Singapore,15,766,Sri Lanka,12,,Asian Championship 2000
3361,962928000000,46,Fiji,42,50,Canada,11,Samoa,Pacific Rim Championship 2000
3705,963014400000,45,Samoa,43,41,Italy,24,,Tour 2000
3962,963014400000,47,Tonga,29,51,USA,6,,Pacific Rim Championship 2000
1700,963086400000,38,Australia,44,39,South Africa,23,Australia,
3360,963619200000,46,Fiji,43,41,Italy,9,Fiji,Tour 2000
3963,963619200000,51,USA,12,45,Samoa,19,United States,Pacific Rim Championship 2000
4011,963678600000,50,Canada,62,49,Japan,18,Canada,Pacific Rim Championship 2000
1701,963691200000,38,Australia,35,37,New Zealand,39,Australia,Tri Nations 2000
4836,964224000000,57,Zimbabwe,34,58,Namibia,41,Namibia,Confederation of African Rugby Championship 2000
1896,964276500000,37,New Zealand,25,39,South Africa,12,New Zealand,Tri Nations 2000
1702,964900800000,38,Australia,26,39,South Africa,6,Australia,Tri Nations 2000
1703,965486100000,37,New Zealand,23,38,Australia,24,New Zealand,Tri Nations 2000
1897,966705000000,39,South Africa,46,37,New Zealand,40,South Africa,Tri Nations 2000
1704,967309200000,39,South Africa,18,38,Australia,19,South Africa,Tri Nations 2000
4369,969580800000,68,Uruguay,23,58,Namibia,12,Uruguay,
3100,969667200000,749,Norway,9,739,Luxembourg,41,Norway,Rugby World Cup Qualifying 2003
3099,970272000000,701,Bosnia & Herzegovina,13,726,Hungary,12,,Federation Internationale de Rugby Amateur Championship 2000
3098,970876800000,770,Switzerland,43,701,Bosnia & Herzegovina,6,,Rugby World Cup Qualifying 2003
4710,970876800000,745,Morocco,27,775,Tunisia,9,,
3096,971481600000,692,Andorra,12,783,Yugoslavia,9,Andorra,Rugby World Cup Qualifying 2003
3097,971481600000,704,Bulgaria,9,770,Switzerland,90,,Rugby World Cup Qualifying 2003
5161,971481600000,714,Czechia,35,777,Ukraine,3,,Federation Internationale de Rugby Amateur Championship 2000
3095,972086400000,696,Austria,10,769,Sweden,42,,Rugby World Cup Qualifying 2003
8041,972086400000,777,Ukraine,16,715,Denmark,6,,Federation Internationale de Rugby Amateur Championship 2000
9142,972086400000,721,Germany,13,753,Poland,26,,
3090,972691200000,737,Latvia,24,739,Luxembourg,19,Latvia,Rugby World Cup Qualifying 2003
3092,972691200000,699,Belgium,24,761,Slovenia,10,Belgium,Rugby World Cup Qualifying 2003
3093,972691200000,769,Sweden,44,749,Norway,3,Sweden,Rugby World Cup Qualifying 2003
3094,972691200000,744,Monaco,15,743,Moldova,17,,Rugby World Cup Qualifying 2003
9143,972691200000,715,Denmark,15,713,Croatia,16,,
9144,972691200000,726,Hungary,27,692,Andorra,21,,
3091,972777600000,726,Hungary,48,692,Andorra,18,,Federation Internationale de Rugby Amateur Championship 2000
4708,973296000000,775,Tunisia,20,745,Morocco,25,,
5163,973296000000,753,Poland,34,714,Czechia,16,,Federation Internationale de Rugby Amateur Championship 2000
3964,973362600000,35,Scotland,53,51,USA,6,Scotland,Tour 2000
1705,973370700000,42,France,13,38,Australia,18,France,Tour 2000
3089,973382400000,783,Yugoslavia,46,704,Bulgaria,6,Yugoslavia,Rugby World Cup Qualifying 2003
1898,973900800000,42,France,26,37,New Zealand,39,France,Tour 2000
3088,973900800000,737,Latvia,38,696,Austria,12,Latvia,Rugby World Cup Qualifying 2003
3884,973900800000,36,Ireland,78,49,Japan,9,Ireland,Tour 2000
1706,973951200000,35,Scotland,9,38,Australia,30,Scotland,Tour 2000
3704,973954800000,41,Italy,17,50,Canada,22,Italy,
745,973958400000,33,Wales,50,45,Samoa,6,Wales,Tour 2000
2030,973987200000,40,Argentina,33,39,South Africa,37,Argentina,Tour 2000
4370,973987200000,68,Uruguay,11,708,Chile,9,Uruguay,South American Championship A 2000
8042,973987200000,721,Germany,12,777,Ukraine,19,,Federation Internationale de Rugby Amateur Championship 2000
9145,973987200000,703,Brazil,53,752,Peru,0,,
8008,974246400000,752,Peru,13,781,Venezuela,54,,
11208,974332800000,40,Argentina,18,708,Chile,16,Uruguay,South American Championship A 2000
1899,974505600000,42,France,42,37,New Zealand,33,France,Tour 2000
3087,974505600000,761,Slovenia,19,738,Lithuania,19,Slovenia,Rugby World Cup Qualifying 2003
8000,974505600000,68,Uruguay,19,40,Argentina,29,Uruguay,South American Championship A 2000
8009,974505600000,703,Brazil,30,781,Venezuela,12,,
9146,974505600000,713,Croatia,3,753,Poland,8,,
3086,974556000000,743,Moldova,58,1030,Malta,8,"Moldova, Republic of",Rugby World Cup Qualifying 2003
1158,974557800000,34,England,22,38,Australia,19,England,Tour 2000
2918,974559600000,41,Italy,37,52,Romania,17,Italy,
3898,974559600000,35,Scotland,31,45,Samoa,8,Scotland,Tour 2000
746,974563200000,33,Wales,42,51,USA,11,Wales,Tour 2000
2031,974642400000,36,Ireland,18,39,South Africa,28,Ireland,Tour 2000
3085,975160800000,1030,Malta,0,699,Belgium,26,Malta,Rugby World Cup Qualifying 2003
1159,975162600000,34,England,19,40,Argentina,0,England,Tour 2000
1900,975164400000,41,Italy,19,37,New Zealand,56,Italy,Tour 2000
747,975250800000,33,Wales,13,39,South Africa,23,Wales,Tour 2000
3084,975715200000,744,Monaco,8,761,Slovenia,13,Monaco,Rugby World Cup Qualifying 2003
1160,975767400000,34,England,25,39,South Africa,17,England,Tour 2000
4208,979084800000,699,Belgium,8,64,Netherlands,0,,
3083,979999200000,1030,Malta,3,744,Monaco,9,Malta,European Nations Bowl 2001
3703,981212400000,41,Italy,22,36,Ireland,41,Italy,Six Nations 2001
748,981216000000,33,Wales,15,34,England,44,Wales,Six Nations 2001
2917,981244800000,44,Portugal,0,52,Romania,47,,European Nations Cup 2001
4210,981244800000,64,Netherlands,3,720,Georgia,32,Netherlands,European Nations Cup 2001
4211,981244800000,43,Spain,29,756,Russia,30,Spain,European Nations Cup 2001
3689,981298800000,42,France,16,35,Scotland,6,France,Six Nations 2001
4212,982022400000,707,Cayman Islands,48,732,Jamaica,0,,
4213,982368000000,720,Georgia,36,44,Portugal,12,Georgia,European Nations Cup 2001
3666,982418400000,36,Ireland,22,42,France,15,Ireland,Six Nations 2001
1161,982420200000,34,England,80,41,Italy,23,England,Six Nations 2001
749,982425600000,35,Scotland,28,33,Wales,28,Scotland,Six Nations 2001
4214,982454400000,64,Netherlands,20,756,Russia,41,Netherlands,European Nations Cup 2001
2916,982499400000,43,Spain,12,52,Romania,27,Spain,European Nations Cup 2001
3081,983577600000,744,Monaco,12,699,Belgium,18,,European Nations Bowl 2001
3082,983577600000,739,Luxembourg,3,729,Israel,62,Luxembourg,European Nations Bowl 2001
1162,983629800000,34,England,43,35,Scotland,3,England,Six Nations 2001
2633,983631600000,41,Italy,19,42,France,30,Italy,Six Nations 2001
2915,983664000000,52,Romania,52,64,Netherlands,15,,European Nations Cup 2001
4215,983664000000,43,Spain,31,44,Portugal,15,Spain,European Nations Cup 2001
4216,983664000000,756,Russia,23,720,Georgia,25,Russian Federation,European Nations Cup 2001
4217,984182400000,64,Netherlands,43,743,Moldova,12,,
3080,984787200000,729,Israel,3,737,Latvia,21,Israel,European Nations Bowl 2001
4218,984787200000,775,Tunisia,14,745,Morocco,17,,Confederation of African Rugby Championship 2001
4220,984787200000,720,Georgia,43,43,Spain,10,Georgia,European Nations Cup 2001
750,984787200000,42,France,35,33,Wales,43,France,Six Nations 2001
3702,984844800000,35,Scotland,23,41,Italy,19,Scotland,Six Nations 2001
2914,984873600000,52,Romania,42,756,Russia,13,Romania,European Nations Cup 2001
4219,984873600000,44,Portugal,23,64,Netherlands,6,,European Nations Cup 2001
3079,985996800000,783,Yugoslavia,25,726,Hungary,10,Yugoslavia,European Nations Bowl 2001
2913,986601600000,52,Romania,20,720,Georgia,31,Romania,European Nations Cup 2001
3078,986601600000,699,Belgium,26,743,Moldova,10,,European Nations Bowl 2001
4222,986601600000,681,Cote D'Ivoire,11,745,Morocco,18,,Confederation of African Rugby Championship 2001
4223,986601600000,756,Russia,45,44,Portugal,27,Russian Federation,European Nations Cup 2001
1163,986653800000,34,England,48,42,France,19,England,Six Nations 2001
4224,986688000000,64,Netherlands,13,43,Spain,36,,European Nations Cup 2001
4225,986688000000,721,Germany,30,714,Czechia,17,,European Nations Plate 2001
2034,986742000000,41,Italy,23,33,Wales,33,Italy,Six Nations 2001
11209,987033600000,40,Argentina,72,68,Uruguay,0,Argentina,
4226,987811200000,745,Morocco,20,681,Cote D'Ivoire,18,,Confederation of African Rugby Championship 2001
3077,987861600000,1030,Malta,11,738,Lithuania,39,Malta,Rugby World Cup Qualifying 2003
4228,988156800000,734,Kazakhstan,51,727,India,9,,Asian Championship 2001
3076,988416000000,761,Slovenia,30,743,Moldova,15,Slovenia,European Nations Bowl 2001
4231,988416000000,715,Denmark,10,721,Germany,21,,
4232,988416000000,775,Tunisia,11,681,Cote D'Ivoire,11,,Confederation of African Rugby Championship 2001
4233,988416000000,713,Croatia,32,714,Czechia,22,,European Nations Plate 2001
3071,989020800000,699,Belgium,29,738,Lithuania,20,,European Nations Bowl 2001
3072,989020800000,704,Bulgaria,30,701,Bosnia & Herzegovina,8,,European Nations Bowl 2001
3073,989020800000,729,Israel,43,749,Norway,3,Israel,European Nations Bowl 2001
3074,989020800000,739,Luxembourg,3,769,Sweden,116,,European Nations Bowl 2001
4234,989020800000,753,Poland,34,715,Denmark,12,,European Nations Plate 2001
4235,989020800000,760,Singapore,8,725,Hong Kong,26,,Asian Championship 2001
3075,989074800000,692,Andorra,25,770,Switzerland,33,Andorra,European Nations Bowl 2001
3066,989625600000,696,Austria,77,739,Luxembourg,0,,European Nations Bowl 2001
3067,989625600000,701,Bosnia & Herzegovina,23,783,Yugoslavia,13,Bosnia and Herzegovina,European Nations Bowl 2001
3068,989625600000,738,Lithuania,33,744,Monaco,10,,European Nations Bowl 2001
3069,989625600000,761,Slovenia,45,1030,Malta,5,Slovenia,European Nations Bowl 2001
3070,989625600000,770,Switzerland,61,726,Hungary,23,,European Nations Bowl 2001
4236,989625600000,709,China,25,725,Hong Kong,25,,Asian Championship 2001
4237,989625600000,681,Cote D'Ivoire,47,775,Tunisia,0,,Confederation of African Rugby Championship 2001
3065,989685000000,692,Andorra,59,704,Bulgaria,10,Andorra,European Nations Bowl 2001
4238,989712000000,49,Japan,27,736,Korea,19,Japan,Asian Championship 2001
4239,989712000000,741,Malaysia,7,766,Sri Lanka,18,,Asian Championship 2001
2941,990230400000,68,Uruguay,27,40,Argentina,32,Canada,Pan American Championship 2001
3063,990230400000,737,Latvia,37,749,Norway,0,Latvia,European Nations Bowl 2001
3064,990230400000,769,Sweden,35,729,Israel,20,Sweden,European Nations Bowl 2001
3965,990230400000,50,Canada,19,51,USA,10,Canada,Pan American Championship 2001
4240,990230400000,777,Ukraine,9,753,Poland,3,,European Nations Plate 2001
4241,990230400000,714,Czechia,42,715,Denmark,10,,European Nations Plate 2003
4242,990230400000,709,China,33,760,Singapore,6,,Asian Championship 2001
4243,990230400000,745,Morocco,30,775,Tunisia,3,,Confederation of African Rugby Championship 2001
4244,990230400000,707,Cayman Islands,20,1247,Mexico,14,,
4245,990316800000,713,Croatia,14,721,Germany,14,,European Nations Plate 2001
4247,990316800000,766,Sri Lanka,46,772,Thailand,17,,Asian Championship 2001
2940,990576000000,51,USA,16,40,Argentina,44,Canada,Pan American Championship 2001
3999,990576000000,50,Canada,14,68,Uruguay,8,Canada,Pan American Championship 2001
2082,990748800000,47,Tonga,31,46,Fiji,26,Tonga,Pacific Rim Championship 2001
2080,990835200000,50,Canada,6,40,Argentina,20,Canada,Pan American Championship 2001
2081,990835200000,68,Uruguay,28,51,USA,31,Canada,Pan American Championship 2001
3061,990835200000,726,Hungary,47,704,Bulgaria,6,,European Nations Bowl 2001
3062,990835200000,783,Yugoslavia,13,770,Switzerland,10,Yugoslavia,European Nations Bowl 2001
4248,990835200000,713,Croatia,5,777,Ukraine,18,,European Nations Plate 2001
3060,990894600000,692,Andorra,23,701,Bosnia & Herzegovina,13,Andorra,European Nations Bowl 2001
2078,991440000000,52,Romania,3,36,Ireland,37,,
2079,991440000000,45,Samoa,20,47,Tonga,18,Samoa,Pacific Rim Championship 2001
3056,991440000000,696,Austria,21,729,Israel,6,Austria,European Nations Bowl 2001
3058,991440000000,743,Moldova,20,738,Lithuania,16,,European Nations Bowl 2001
3059,991440000000,750,Papua New Guinea,32,762,Solomon Islands,10,,Oceania Cup 2001
2077,991499400000,50,Canada,10,34,England,22,Canada,Tour 2001
2076,992044800000,46,Fiji,27,45,Samoa,36,Fiji,Pacific Rim Championship 2001
3054,992044800000,769,Sweden,17,737,Latvia,10,Sweden,European Nations Bowl 2001
3055,992044800000,780,Vanuatu,10,750,Papua New Guinea,32,,Oceania Cup 2001
3053,992102400000,749,Norway,7,696,Austria,51,Norway,European Nations Bowl 2001
2075,992104200000,50,Canada,20,34,England,59,Canada,Tour 2001
2073,992181600000,49,Japan,10,33,Wales,64,Japan,Tour 2001
3050,992649600000,762,Solomon Islands,11,780,Vanuatu,3,,Oceania Cup 2001
3357,992649600000,46,Fiji,25,47,Tonga,20,Fiji,Pacific Rim Championship 2001
3673,992649600000,39,South Africa,23,42,France,32,South Africa,Tour 2001
4253,992649600000,772,Thailand,29,741,Malaysia,13,,Asian Championship 2001
3880,992696400000,51,USA,19,34,England,48,United States,Tour 2001
2554,992720100000,37,New Zealand,50,45,Samoa,6,New Zealand,
2074,992786400000,49,Japan,30,33,Wales,53,Japan,Tour 2001
3356,993254400000,45,Samoa,19,46,Fiji,22,Samoa,Pacific Rim Championship 2001
3674,993254400000,39,South Africa,20,42,France,15,South Africa,Tour 2001
3681,993254400000,58,Namibia,24,41,Italy,49,Namibia,Tour 2001
2553,993324900000,37,New Zealand,67,40,Argentina,19,New Zealand,Tour 2001
3573,993859200000,47,Tonga,14,45,Samoa,23,,Pacific Rim Championship 2001
3683,993859200000,39,South Africa,60,41,Italy,14,South Africa,Tour 2001
4255,993859200000,760,Singapore,13,772,Thailand,6,,
2396,993927600000,38,Australia,13,55,British & Irish Lions,29,Australia,Tour 2001
2552,993927900000,37,New Zealand,37,42,France,12,New Zealand,Tour 2001
3355,994204800000,50,Canada,23,46,Fiji,52,Japan,Pacific Rim Championship 2001
4436,994204800000,49,Japan,8,45,Samoa,47,Japan,Pacific Rim Championship 2001
3685,994464000000,68,Uruguay,3,41,Italy,14,Uruguay,Tour 2001
4256,994464000000,57,Zimbabwe,27,58,Namibia,26,,Confederation of African Rugby Championship 2001
2398,994532400000,38,Australia,35,55,British & Irish Lions,14,Australia,Tour 2001
3354,994550400000,45,Samoa,17,46,Fiji,28,Japan,Pacific Rim Championship 2001
4000,994550400000,49,Japan,39,50,Canada,7,Japan,Pacific Rim Championship 2001
3687,995068800000,40,Argentina,38,41,Italy,17,Argentina,Tour 2001
4257,995068800000,58,Namibia,19,57,Zimbabwe,15,Namibia,Confederation of African Rugby Championship 2001
2399,995137200000,38,Australia,29,55,British & Irish Lions,23,Australia,Tour 2001
2551,995673600000,39,South Africa,3,37,New Zealand,12,South Africa,Tri Nations 2001
4258,995673600000,776,Uganda,8,735,Kenya,12,,
3049,996336000000,784,Zambia,25,705,Cameroon,24,Zambia,Rugby World Cup Qualifying 2003
2483,996339900000,39,South Africa,20,38,Australia,15,South Africa,Tri Nations 2001
2484,997540500000,37,New Zealand,15,38,Australia,23,New Zealand,Tri Nations 2001
3048,997547400000,776,Uganda,21,784,Zambia,12,Uganda,Rugby World Cup Qualifying 2003
2485,998154000000,38,Australia,14,39,South Africa,14,Australia,Tri Nations 2001
2555,998697600000,37,New Zealand,26,39,South Africa,15,New Zealand,Tri Nations 2001
3047,998697600000,705,Cameroon,17,776,Uganda,0,,Rugby World Cup Qualifying 2003
4259,999302400000,68,Uruguay,14,43,Spain,16,Uruguay,
3046,999360000000,702,Botswana,13,768,Eswatini,3,Botswana,Rugby World Cup Qualifying 2003
2486,999370800000,38,Australia,29,37,New Zealand,26,Australia,Tri Nations 2001
4260,999820800000,751,Paraguay,22,703,Brazil,13,,
4261,1000512000000,774,Trinidad & Tobago,45,781,Venezuela,19,,
3045,1000598400000,740,Madagascar,31,702,Botswana,11,Madagascar,Rugby World Cup Qualifying 2003
2354,1000927800000,33,Wales,81,52,Romania,9,Wales,
3043,1001116800000,714,Czechia,46,699,Belgium,3,,European Nations Plate 2002
3044,1001116800000,737,Latvia,18,753,Poland,60,,European Nations Plate 2002
3883,1001116800000,35,Scotland,32,36,Ireland,10,Scotland,Six Nations 2001
3041,1001721600000,753,Poland,18,769,Sweden,6,,European Nations Plate 2002
4262,1001721600000,696,Austria,16,761,Slovenia,24,,European Nations Bowl 2001
4263,1001721600000,749,Norway,37,1029,Finland,3,,
4264,1001721600000,735,Kenya,44,776,Uganda,17,,
3042,1001776500000,768,Eswatini,21,740,Madagascar,26,Eswatini,Rugby World Cup Qualifying 2003
3040,1002326400000,770,Switzerland,6,714,Czechia,32,,European Nations Plate 2002
4265,1002326400000,739,Luxembourg,17,726,Hungary,19,,European Nations Bowl 2001
4266,1002326400000,68,Uruguay,62,751,Paraguay,8,Uruguay,South American Championship A 2001
3039,1002386700000,781,Venezuela,55,711,Colombia,0,Venezuela,South American Championship A 2001
3038,1002412800000,769,Sweden,37,737,Latvia,12,Sweden,European Nations Plate 2002
3036,1002931200000,713,Croatia,5,714,Czechia,13,,European Nations Plate 2002
3037,1002931200000,777,Ukraine,21,699,Belgium,10,,European Nations Plate 2002
4267,1002931200000,692,Andorra,56,696,Austria,3,,European Nations Bowl 2001
4268,1002931200000,68,Uruguay,26,708,Chile,7,Uruguay,South American Championship A 2001
2355,1002985200000,33,Wales,6,36,Ireland,36,Wales,Six Nations 2001
3034,1002985200000,740,Madagascar,27,735,Kenya,20,Madagascar,Rugby World Cup Qualifying 2003
3035,1002988500000,781,Venezuela,46,752,Peru,19,Venezuela,South American Championship A 2001
3032,1003536000000,769,Sweden,32,721,Germany,10,Sweden,European Nations Plate 2002
3033,1003536000000,777,Ukraine,41,713,Croatia,7,,European Nations Plate 2002
4269,1003536000000,743,Moldova,36,783,Yugoslavia,16,,European Nations Bowl 2001
4271,1003536000000,726,Hungary,26,738,Lithuania,16,,European Nations Bowl 2001
3879,1003590000000,36,Ireland,20,34,England,14,Ireland,Six Nations 2001
4270,1003622400000,708,Chile,33,68,Uruguay,13,,South American Championship A 2001
3030,1004140800000,699,Belgium,15,770,Switzerland,22,,European Nations Plate 2002
3031,1004140800000,715,Denmark,33,769,Sweden,21,Denmark,European Nations Plate 2002
4272,1004140800000,701,Bosnia & Herzegovina,13,739,Luxembourg,12,,European Nations Bowl 2001
4273,1004140800000,708,Chile,48,751,Paraguay,0,,South American Championship A 2001
3028,1004196600000,705,Cameroon,24,740,Madagascar,30,,Rugby World Cup Qualifying 2003
3029,1004198400000,703,Brazil,51,752,Peru,9,Brazil,South American Championship A 2001
4274,1004227200000,1031,Nigeria,15,1250,Togo,9,,
2488,1004630400000,43,Spain,10,38,Australia,92,Spain,Tour 2001
3026,1004745600000,714,Czechia,26,777,Ukraine,8,Czech Republic,European Nations Plate 2002
3027,1004745600000,715,Denmark,19,753,Poland,26,Denmark,European Nations Plate 2002
3025,1004799600000,711,Colombia,12,703,Brazil,47,Colombia,South American Championship A 2001
3023,1005350400000,713,Croatia,18,770,Switzerland,16,,European Nations Plate 2002
3024,1005350400000,721,Germany,34,715,Denmark,24,,European Nations Plate 2002
4619,1005350400000,720,Georgia,24,42,France,20,Georgia,
9147,1005350400000,704,Bulgaria,4,783,Yugoslavia,34,,
2357,1005400800000,33,Wales,16,40,Argentina,30,Wales,Tour 2001
2489,1005402600000,34,England,21,38,Australia,15,England,Tour 2001
3353,1005408000000,41,Italy,66,46,Fiji,10,Italy,Tour 2001
3572,1005408000000,35,Scotland,43,47,Tonga,20,Scotland,Tour 2001
3675,1005425100000,42,France,20,39,South Africa,10,France,Tour 2001
4277,1005436800000,761,Slovenia,26,692,Andorra,16,,European Nations Bowl 2001
3882,1005487200000,36,Ireland,35,45,Samoa,8,Ireland,Tour 2001
2358,1005955200000,33,Wales,51,47,Tonga,7,Wales,Tour 2001
2490,1005955200000,42,France,14,38,Australia,13,France,Tour 2001
2549,1006005600000,36,Ireland,29,37,New Zealand,40,Ireland,Tour 2001
2910,1006007400000,34,England,134,52,Romania,0,England,
3021,1006012800000,703,Brazil,14,781,Venezuela,3,Brazil,South American Championship A 2001
3022,1006012800000,752,Peru,31,711,Colombia,10,,South American Championship A 2001
3676,1006012800000,41,Italy,26,39,South Africa,54,Italy,Tour 2001
2935,1006095600000,35,Scotland,16,40,Argentina,25,Scotland,Tour 2001
3018,1006214400000,697,Bahamas,18,698,Barbados,25,Bermuda,Caribbean Championships 2001
3019,1006214400000,707,Cayman Islands,32,723,Guyana,13,Bermuda,Caribbean Championships 2001
3020,1006214400000,774,Trinidad & Tobago,51,732,Jamaica,5,Bermuda,Caribbean Championships 2001
4285,1006387200000,732,Jamaica,18,723,Guyana,15,Bermuda,Caribbean Championships 2001
3016,1006437600000,698,Barbados,5,700,Bermuda,13,Bermuda,Caribbean Championships 2001
3017,1006444800000,774,Trinidad & Tobago,12,707,Cayman Islands,8,Bermuda,Caribbean Championships 2001
2550,1006560000000,35,Scotland,6,37,New Zealand,37,Scotland,Tour 2001
3011,1006560000000,735,Kenya,40,705,Cameroon,15,Kenya,Rugby World Cup Qualifying 2003
3012,1006560000000,699,Belgium,0,713,Croatia,26,,European Nations Plate 2002
3013,1006560000000,770,Switzerland,11,777,Ukraine,30,,European Nations Plate 2002
3014,1006560000000,721,Germany,44,737,Latvia,0,,European Nations Plate 2002
3352,1006560000000,42,France,77,46,Fiji,10,France,Tour 2001
4290,1006560000000,1030,Malta,8,744,Monaco,0,,European Nations Bowl 2001
4293,1006560000000,707,Cayman Islands,14,698,Barbados,17,Bermuda,Caribbean Championships 2001
4296,1006560000000,697,Bahamas,13,732,Jamaica,5,Bermuda,Caribbean Championships 2001
4299,1006560000000,68,Uruguay,7,40,Argentina,63,Poland,South American Championship A 2001
4288,1006610400000,41,Italy,9,45,Samoa,17,Italy,Tour 2001
3677,1006612200000,34,England,29,39,South Africa,9,England,Tour 2001
3015,1006617600000,700,Bermuda,12,774,Trinidad & Tobago,23,,Caribbean Championships 2001
2359,1006700400000,33,Wales,13,38,Australia,21,Wales,Tour 2001
3678,1007164800000,51,USA,20,39,South Africa,43,United States,Tour 2001
2546,1007238600000,40,Argentina,20,37,New Zealand,24,Argentina,Tour 2001
3010,1009051200000,774,Trinidad & Tobago,10,703,Brazil,11,Trinidad & Tobago,Rugby World Cup Qualifying 2003
4302,1011398400000,744,Monaco,60,749,Norway,3,,European Nations Bowl 2001
3009,1012003200000,703,Brazil,9,774,Trinidad & Tobago,0,Brazil,Rugby World Cup Qualifying 2003
2634,1012608000000,42,France,33,41,Italy,12,France,Six Nations 2002
3878,1012665600000,35,Scotland,3,34,England,29,Scotland,Six Nations 2002
2909,1012694400000,52,Romania,44,44,Portugal,17,Romania,European Nations Cup 2002
4303,1012694400000,720,Georgia,88,64,Netherlands,0,Georgia,European Nations Cup 2002
2360,1012744800000,36,Ireland,54,33,Wales,10,Ireland,Six Nations 2002
4305,1012744800000,756,Russia,35,43,Spain,25,Russian Federation,European Nations Cup 2002
4307,1013040000000,725,Hong Kong,57,760,Singapore,8,,
4310,1013817600000,44,Portugal,23,720,Georgia,27,Portugal,European Nations Cup 2002
2361,1013868000000,33,Wales,33,42,France,37,Wales,Six Nations 2002
2495,1013869800000,34,England,45,36,Ireland,11,England,Six Nations 2002
3700,1013877000000,41,Italy,12,35,Scotland,29,Italy,Six Nations 2002
4313,1013904000000,756,Russia,73,64,Netherlands,10,Russian Federation,European Nations Cup 2002
2908,1013958000000,52,Romania,34,43,Spain,12,Romania,European Nations Cup 2002
2364,1015027200000,42,France,20,34,England,15,France,Six Nations 2002
2362,1015077600000,33,Wales,44,41,Italy,20,Wales,Six Nations 2002
3881,1015084800000,36,Ireland,43,35,Scotland,22,Ireland,Six Nations 2002
2907,1015113600000,64,Netherlands,3,52,Romania,49,,European Nations Cup 2002
4315,1015113600000,43,Spain,10,44,Portugal,13,,European Nations Cup 2002
4316,1015113600000,720,Georgia,12,756,Russia,12,Georgia,European Nations Cup 2002
4317,1015632000000,704,Bulgaria,14,1030,Malta,27,,European Nations Bowl 2002
4318,1016668800000,775,Tunisia,14,753,Poland,3,,
3701,1016892000000,36,Ireland,32,41,Italy,17,Ireland,Six Nations 2002
2363,1016893800000,34,England,50,33,Wales,10,England,Six Nations 2002
3688,1016899200000,35,Scotland,10,42,France,22,Scotland,Six Nations 2002
2906,1016928000000,756,Russia,22,52,Romania,27,Russian Federation,European Nations Cup 2002
4320,1016928000000,64,Netherlands,11,44,Portugal,27,,European Nations Cup 2002
4321,1016928000000,43,Spain,18,720,Georgia,34,Spain,European Nations Cup 2002
2365,1018051200000,33,Wales,22,35,Scotland,27,Wales,Six Nations 2002
2905,1018051200000,720,Georgia,23,52,Romania,31,Georgia,European Nations Cup 2002
3005,1018051200000,753,Poland,20,721,Germany,12,,European Nations Plate 2002
3006,1018051200000,737,Latvia,8,715,Denmark,32,Latvia,European Nations Plate 2002
4326,1018051200000,43,Spain,63,64,Netherlands,3,,European Nations Cup 2002
4328,1018051200000,783,Yugoslavia,26,696,Austria,8,,European Nations Bowl 2002
4330,1018051200000,744,Monaco,53,704,Bulgaria,5,,European Nations Bowl 2002
3664,1018104300000,42,France,44,36,Ireland,5,France,Six Nations 2002
3004,1018119600000,760,Singapore,34,741,Malaysia,5,,Rugby World Cup Qualifying 2003
3003,1018137600000,766,Sri Lanka,9,709,China,7,Sri Lanka,Rugby World Cup Qualifying 2003
3699,1018137600000,41,Italy,9,34,England,45,Italy,Six Nations 2002
4345,1018137600000,44,Portugal,13,756,Russia,38,Portugal,European Nations Cup 2002
4346,1018137600000,714,Czechia,95,713,Croatia,5,,
3002,1018569600000,772,Thailand,8,725,Hong Kong,15,Thailand,Rugby World Cup Qualifying 2003
3001,1018656000000,703,Brazil,6,708,Chile,46,Brazil,Rugby World Cup Qualifying 2003
2999,1018742400000,709,China,57,734,Kazakhstan,15,People's Republic of China,Rugby World Cup Qualifying 2003
2997,1019260800000,751,Paraguay,14,703,Brazil,13,Paraguay,Rugby World Cup Qualifying 2003
4347,1019260800000,696,Austria,14,743,Moldova,27,,European Nations Bowl 2002
4348,1019260800000,57,Zimbabwe,84,784,Zambia,10,,
2996,1019347200000,734,Kazakhstan,20,766,Sri Lanka,14,Kazakhstan,Rugby World Cup Qualifying 2003
2933,1019952000000,40,Argentina,35,68,Uruguay,21,Argentina,South American Championship A 2002
